46266.54414	0.261616878	0.187953892
46266.55217	0.261616878	0.187953892
46266.56417	0.261616878	0.187953892
46266.57219	0.261616878	0.187953892
46266.58056	0.261616878	0.187953892
46266.58824	0.261616878	0.187953892
46266.59631	0.261616878	0.187953892
46266.6042	0.261616878	0.187953892
46266.61224	0.261616878	0.187953892
46266.62035	0.261616878	0.187953892
46266.62829	0.261616878	0.187953892
46266.63612	0.261616878	0.187953892
46266.64437	0.261616878	0.187953892
46266.65221	0.261616878	0.187953892
46266.66041	0.261616878	0.187953892
46266.66841	0.261616878	0.187953892
46266.67619	0.261616878	0.187953892
46266.68445	0.261616878	0.187953892
46266.69243	0.261616878	0.187953892
46266.70097	0.261616878	0.187953892
46266.70842	0.261616878	0.187953892
46266.71629	0.462965153	0.585830205
46266.72568	0.46139698	0.580982207
46266.7324	0.459475305	0.579449951
46266.74051	0.447526038	0.588685645
46266.74849	0.435713255	0.597197155
46266.75752	0.43058892	0.59960741
46266.76457	0.428777261	0.597257191
46266.7724	0.432118876	0.590147035
46266.78056	0.433728601	0.585403826
46266.78853	0.433862903	0.583904449
46266.7968	0.433429672	0.582901507
46266.80482	0.434704977	0.581229074
46266.81266	0.43541235	0.580777434
46266.82044	0.436593843	0.577842749
46266.82838	0.435453078	0.579041039
46266.83638	0.43550633	0.57823777
46266.8444	0.436708367	0.576078531
46266.85235	0.43770793	0.573948182
46266.86028	0.436744492	0.574638707
46266.86844	0.436731433	0.573382324
46266.87636	0.437327032	0.572593443
46266.8844	0.437721288	0.570772351
46266.89247	0.437503733	0.571842682
46266.90041	0.4376374	0.570267478
46266.90853	0.438633018	0.571303373
46266.91636	0.438015843	0.571825733
46266.92451	0.443825218	0.566259135
46266.93238	0.465773557	0.549854477
46266.94065	0.4686727	0.549264023
46266.95233	0.468644023	0.54724972
46266.96032	0.468135991	0.545149839
46266.96835	0.466274464	0.546027176
46266.97644	0.46666731	0.545467392
46266.98445	0.46646601	0.545014251
46266.99244	0.466349817	0.54331436
46267.00055	0.466327116	0.542304199
46267.00841	0.465577293	0.543882404
46267.01645	0.465878983	0.543424826
46267.02437	0.465606592	0.543682001
46267.0325	0.46241566	0.547451702
46267.04046	0.463963301	0.543227718
46267.04834	0.461697192	0.546270932
46267.05647	0.463036246	0.545901386
46267.06445	0.461404278	0.547421471
46267.0724	0.462181082	0.546722336
46267.08053	0.461688762	0.549563577
46267.0884	0.462031214	0.548921337
46267.09645	0.462324397	0.549625505
46267.10525	0.462574138	0.551129871
46267.11249	0.462525398	0.551650748
46267.12042	0.46355351	0.551668402
46267.12892	0.463423606	0.550807467
46267.13642	0.455715746	0.552961212
46267.14439	0.462892923	0.551892856
46267.15238	0.462556844	0.553127258
46267.16052	0.464245099	0.554773987
46267.16862	0.463338452	0.554779389
46267.17641	0.462590425	0.553559768
46267.18451	0.464404415	0.554738241
46267.19279	0.463246196	0.554216197
46267.201	0.464053978	0.555311602
46267.20855	0.464878783	0.554529935
46267.2165	0.463184915	0.554288046
46267.22447	0.464555593	0.553912812
46267.23248	0.462903566	0.55436445
46267.24051	0.463559821	0.551724497
46267.24869	0.463714704	0.55387717
